MatchID,Fuzzy_HomeWinPotential,Fuzzy_DrawPotential,Fuzzy_AwayWinPotential,Fuzzy_HomeGoalPotential,Fuzzy_AwayGoalPotential,Fuzzy_Over25Potential,Fuzzy_Under25Potential,Fuzzy_P_HomeWin,Fuzzy_P_Draw,Fuzzy_P_AwayWin,Fuzzy_P_Over25,Fuzzy_P_Under25
20211219_Wolves_Chelsea,27.208933649608944,38.800026779124686,52.05887783573471,24.5,50.0,24.5,50.00000000000001,0.23045169666494414,0.3286248596524128,0.440923443682643,0.3288590604026846,0.6711409395973156
20211219_Tottenham_Liverpool,39.68678629186135,36.85165361209731,66.57542493259606,50.0,76.328826410195,50.0,50.0,0.2773091645396218,0.25749883600854656,0.46519199945183154,0.5,0.5
20211219_Newcastle_ManCity,19.18421052631579,19.18421052631579,80.39955708065814,20.3244937922056,80.8157894736842,32.97773552913513,50.0,0.16152679221991917,0.16152679221991917,0.6769464155601618,0.3974287237274147,0.6025712762725852
20211226_ManCity_Leicester,80.8157894736842,19.18421052631579,19.18421052631579,70.43982405910599,50.0,50.0,50.0,0.6780746301611834,0.16096268491940827,0.16096268491940827,0.5,0.5
20211226_Norwich_Arsenal,19.18421052631579,19.18421052631579,69.40689317584906,22.245285320276242,57.60639951941843,29.01899178378411,50.0,0.17800189833495453,0.17800189833495453,0.6439962033300909,0.3672407243968309,0.632759275603169
20211226_Tottenham_CrystalPalace,65.66338644644638,37.7810796679677,19.3736356036983,56.89871900436723,50.0,50.0,50.0,0.534639320490025,0.3076181697929305,0.15774250971704448,0.5,0.5
20211226_WestHam_Southampton,53.60382615052956,46.39617384947045,20.724245332830954,49.99999999999999,50.0,50.0,50.0,0.4440187304774313,0.38431529409488896,0.17166597542767986,0.5,0.5
20211226_AstonVilla_Chelsea,38.349405011829724,41.77245134705987,35.90369399078351,50.0,50.00000000000001,50.0,50.0,0.33052551697668175,0.3600280388342718,0.3094464441890464,0.5,0.5
20211226_Brighton_Brentford,35.53980297010901,45.3287254180669,35.720812954824474,50.0,50.0,50.0,50.0,0.30482891969989406,0.3887896174377717,0.30638146286233414,0.5,0.5
20211227_Newcastle_ManUnited,19.18421052631579,19.18421052631579,74.70438305190783,50.0,50.0,50.0,50.0,0.16966246373955116,0.16966246373955116,0.6606750725208976,0.5,0.5
